ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Saudi Arabia,2006,17140,691.1447502,1.171284135,4.806095624
          Saudi Arabia,2007,22821.06667,894.7972546,1.155182927,5.928435276
          Saudi Arabia,2008,38151,1458.001542,2.13050086,8.00978701
          Saudi Arabia,2009,32100,1197.354406,2.679860214,8.61366967
          Saudi Arabia,2010,28105,1023.932962,2.147056717,6.465882167
          Saudi Arabia,2011,16400,583.9927377,1.075817452,2.948615178
          Senegal,1980,14.48,2.67451289,0.026775975,0.444997573
          Senegal,1981,34.37,6.182321833,0.049403304,1.273366873
          Senegal,1982,28.06,4.910308989,0.048329941,0.997569447
          Senegal,1983,-34.69,-5.900619216,-0.069010445,-1.284857242
          Senegal,1984,29.09,4.80670566,0.051179721,1.143161178
          Senegal,1985,-18.9,-3.032542065,-0.033830889,-0.67313561
          Senegal,1986,-3.78,-0.588755426,-0.004376096,-0.092245138
          Senegal,1987,-2.1,-0.317417323,-0.001536872,-0.041932474
          Senegal,1988,1.18,0.173058718,0.000719409,0.021761268
          Senegal,1989,18.21,2.591315039,0.009230686,0.361485747
          Senegal,1990,56.92982939,7.861528068,0.027442011,0.917520473
          Senegal,1991,-7.44398402,-0.997643527,-0.004831474,-0.124309282
          Senegal,1992,21.5344627,2.801461961,0.012981889,0.328126363
          Senegal,1993,-0.706306968,-0.089235607,-0.000316281,-0.011944437
          Senegal,1994,66.82216479,8.205945715,0.026102414,1.685111738
          Senegal,1995,35.0597418,4.189176503,0.010227506,0.719434788
          Senegal,1996,5.473539347,0.637060975,0.001400242,0.108048222
          Senegal,1997,176.8125427,20.06339068,0.036242959,3.78410671
          Senegal,1998,60.34389238,6.678632134,0.008544075,1.19959766
          Senegal,1999,153.24696,16.54017561,0.014040821,2.979113853
          Senegal,2000,62.93751475,6.620916099,0.004493802,1.344932228
          Senegal,2001,31.94236596,3.273172087,0.003859557,0.654878481
          Senegal,2002,78.05299374,7.787237655,0.01242932,1.463348484
          Senegal,2003,52.49483827,5.09759784,0.008943568,0.76527614
          Senegal,2004,77.02849788,7.279670872,0.010348714,0.959098447
          Senegal,2005,44.58848688,4.101256825,0.004546472,0.512051365
          Senegal,2006,220.3197613,19.72503647,0.015055837,2.35418177
          Senegal,2007,297.4271127,25.92033984,0.015055507,2.635689532
          Senegal,2008,397.6328982,33.73451675,0.022205374,2.992562661
          Senegal,2009,320.0327837,26.43399292,0.026717854,2.50888037
          Senegal,2010,266.1076529,21.40208093,0.02032906,2.072388695
          Senegal,2011,286.0981719,22.40821751,0.018767647,1.98294709
          Serbia,1980,_,_,_,_
          Serbia,1981,_,_,_,_
          Serbia,1982,_,_,_,_
          Serbia,1983,_,_,_,_
          Serbia,1984,_,_,_,_
          Serbia,1985,_,_,_,_
          Serbia,1986,_,_,_,_
          Serbia,1987,_,_,_,_
          Serbia,1988,_,_,_,_
          Serbia,1989,_,_,_,_
          Serbia,1990,_,_,_,_
          Serbia,1991,_,_,_,_
          Serbia,1992,_,_,_,_
          Serbia,1993,_,_,_,_
          Serbia,1994,_,_,_,_
          Serbia,1995,_,_,_,_
          Serbia,1996,_,_,_,_
          Serbia,1997,_,_,_,_
          Serbia,1998,_,_,_,_
          Serbia,1999,_,_,_,_
          Serbia,2000,_,_,_,_
          Serbia,2001,_,_,_,_
          Serbia,2002,_,_,_,_
          Serbia,2003,_,_,_,_
          Serbia,2004,_,_,_,_
          Serbia,2005,_,_,_,_
          Serbia,2006,_,_,_,_
          Serbia,2007,_,_,_,_
          Serbia,2008,2955.296444,300.2935005,0.165035297,5.534033652
          Serbia,2009,1958.843803,198.8383225,0.163533569,4.297333938
          Serbia,2010,1328.557901,134.7938288,0.101494011,3.067986691
          Serbia,2011,2709.2715,274.9421578,0.177724486,5.314593227
          Serbia and Montenegro,1980,_,_,_,_
          Serbia and Montenegro,1981,_,_,_,_
          Serbia and Montenegro,1982,_,_,_,_
          Serbia and Montenegro,1983,_,_,_,_
          Serbia and Montenegro,1984,_,_,_,_
          Serbia and Montenegro,1985,_,_,_,_
          Serbia and Montenegro,1986,_,_,_,_
          Serbia and Montenegro,1987,_,_,_,_
          Serbia and Montenegro,1988,_,_,_,_
          Serbia and Montenegro,1989,_,_,_,_
          Serbia and Montenegro,1990,_,_,_,_
          Serbia and Montenegro,1991,_,_,_,_
          Serbia and Montenegro,1992,125.6813081,12.01502284,0.075766032,0.465709454
          Serbia and Montenegro,1993,96.1073501,9.051078752,0.043036432,0.512549364
          Serbia and Montenegro,1994,62.58478235,5.819837112,0.024447186,0.320102849
          Serbia and Montenegro,1995,44.98535361,4.147201457,0.013122971,0.186684881
          Serbia and Montenegro,1996,0.001,9.18E-05,2.56E-07,4.35E-06
          Serbia and Montenegro,1997,740,67.91432626,0.151684882,3.333849801
          Serbia and Montenegro,1998,113,10.39844351,0.015999639,0.54713105
          Serbia and Montenegro,1999,112,10.35135359,0.010261685,0.823361802
          Serbia and Montenegro,2000,51.78091026,4.809595677,0.003697209,0.452974586
          Serbia and Montenegro,2001,177.4409178,16.5722931,0.021439971,1.171519584
          Serbia and Montenegro,2002,562.5258121,52.86075998,0.089577769,2.924759275
          Serbia and Montenegro,2003,1516.418088,143.3665076,0.258352786,6.167574035
          Serbia and Montenegro,2004,1023.84595,97.30229193,0.137552843,3.490136585
          Serbia and Montenegro,2005,2077.647876,198.1941695,0.211847702,6.654230434
          Serbia and Montenegro,2006,4877.705681,466.1899366,0.333324346,13.61291574
          Serbia and Montenegro,2007,4373.3595,418.0649933,0.221375727,9.252730441
          Serbia and Montenegro,2008,_,_,_,_
          Serbia and Montenegro,2009,_,_,_,_
          Serbia and Montenegro,2010,_,_,_,_
          Serbia and Montenegro,2011,_,_,_,_
          Seychelles,1980,9.52,151.5754613,0.017604094,5.191557891
          Seychelles,1981,10.07,158.1418723,0.014474579,5.29654362
          Seychelles,1982,10.01,155.1817689,0.017241009,5.461396825
          Seychelles,1983,9.12,139.6417088,0.018142844,5.01293956
          Seychelles,1984,9.77,147.790703,0.017188927,5.188595419
          Seychelles,1985,11.65,174.1040739,0.020853432,5.542739346
          Seychelles,1986,14.2,209.634321,0.016439301,5.463787097
          Seychelles,1987,19.4,282.914309,0.01419777,6.25414976
          Seychelles,1988,23.2,334.2409705,0.014144309,6.568940527
          Seychelles,1989,22.43,319.3609933,0.011369813,5.913231729
          Seychelles,1990,0.262481954,3.695315487,0.000126525,0.057226114
          Seychelles,1991,21.54561433,300.0781941,0.013984054,4.62490507
          Seychelles,1992,1.615949224,22.27390073,0.000974163,0.299453877
          Seychelles,1993,18.8349835,257.0100771,0.008434219,3.225384147
          Seychelles,1994,30.75320513,415.4940165,0.012012974,5.119840666
          Seychelles,1995,45.78244835,612.4332599,0.013355496,7.240004453
          Seychelles,1996,28.80661583,381.5749043,0.007369315,4.635110361
          Seychelles,1997,53.38769421,700.3042461,0.010943387,7.621064777
          Seychelles,1998,53.19351039,690.8337821,0.007531655,7.026371691
          Seychelles,1999,55.22483058,709.7395011,0.00505982,7.134464783
          Seychelles,2000,24.32698265,309.1692527,0.001736971,3.162735855
          Seychelles,2001,64.74027493,812.9727871,0.007822489,8.423208521
          Seychelles,2002,47.71777709,591.7383072,0.007598677,5.529485682
          Seychelles,2003,58.42550467,715.4727488,0.009953978,6.702580828
          Seychelles,2004,37.44667028,453.1794397,0.005030929,4.332008635
          Seychelles,2005,85.87960273,1028.338136,0.008756728,9.253179779
          Seychelles,2006,145.5859532,1727.182655,0.009948805,14.34930132
          Seychelles,2007,238.6051631,2807.945432,0.01207799,23.43133451
          Seychelles,2008,129.8414845,1517.407028,0.007250856,14.09823887
          Seychelles,2009,118.4226956,1375.744323,0.009886488,15.02662584
          Seychelles,2010,159.826798,1847.324233,0.012209827,16.13305081
          Seychelles,2011,143.8799608,1656.095958,0.009438328,13.78908569
          Sierra Leone,1980,-18.6703,-5.905050714,-0.03452455,-1.302613857
          Sierra Leone,1981,7.50583,2.323074352,0.010788851,0.488585728
          Sierra Leone,1982,4.68252,1.418606279,0.008065072,0.271078198
          Sierra Leone,1983,1.69732,0.503109234,0.003376558,0.113030963
          Sierra Leone,1984,5.85669,1.696059934,0.010304014,0.318242764
          Sierra Leone,1985,-30.957,-8.743117235,-0.055412848,-2.091697689
          Sierra Leone,1986,-140.311,-38.54981631,-0.162437663,-13.51431848
          Sierra Leone,1987,39.4095,10.51777128,0.028841599,4.474476239
          Sierra Leone,1988,-23.0885,-5.997145392,-0.014076331,-1.672453257
          Sierra Leone,1989,22.3564,5.686022518,0.011332505,1.71593751
          Sierra Leone,1990,32.4347,8.146214794,0.01563457,3.429723762
          Sierra Leone,1991,7.50447,1.878329233,0.004870732,0.66092684
          Sierra Leone,1992,-5.59905,-1.4069545,-0.003375345,-0.565646759
          Sierra Leone,1993,-7.46292,-1.890861919,-0.003341861,-0.666774516
          Sierra Leone,1994,-2.87419,-0.734135772,-0.001122731,-0.216529454
          Sierra Leone,1995,7.28706,1.869261534,0.002125756,0.57488929
          Sierra Leone,1996,0.663928,0.170317561,0.000169846,0.048431122
          Sierra Leone,1997,1.799251458,0.459733805,0.00036881,0.145369158
          Sierra Leone,1998,0.104814713,0.026510504,1.48E-05,0.010708696
          Sierra Leone,1999,0.528461333,0.131188487,4.84E-05,0.054232095
          Sierra Leone,2000,38.87851566,9.383885231,0.002775965,4.200171941
          Sierra Leone,2001,9.840539698,2.286450433,0.001189021,0.83905659
          Sierra Leone,2002,10.41277548,2.311117703,0.001658152,0.794015728
          Sierra Leone,2003,8.624303341,1.823312236,0.001469326,0.604444923
          Sierra Leone,2004,61.15331419,12.34888115,0.008215896,4.311586003
          Sierra Leone,2005,83.18231503,16.14113985,0.008481698,5.580704883
          Sierra Leone,2006,58.768,11.03134683,0.004015988,3.570017349
          Sierra Leone,2007,96.6,17.63324279,0.00488981,4.943146859
          Sierra Leone,2008,57.632,10.26918661,0.003218396,2.673514073
          Sierra Leone,2009,74.294,12.9448,0.006202415,3.508067846
          Sierra Leone,2010,86.59,14.7574723,0.006614967,4.196054794
          Sierra Leone,2011,48.7,8.120068976,0.003194653,2.046386065
          Singapore,1980,1235.75,511.7903322,2.285111224,10.2587494
          Singapore,1981,1659.97,673.8890474,2.386034422,11.58961128
          Singapore,1982,1601.85,635.53043,2.758992032,10.13038005
          Singapore,1983,1133.91,438.9523304,2.25574038,6.322439367
          Singapore,1984,1301.87,491.8361032,2.290455246,6.69454383
          Singapore,1985,1046.75,386.4488352,1.873676357,5.669345042
          Singapore,1986,1710.28,618.1370016,1.979986505,9.130229056
          Singapore,1987,2836.2,1004.671606,2.075655452,13.15987285
          Singapore,1988,3654.952743,1268.873741,2.228309576,13.80352416
          Singapore,1989,2886.58948,980.5187945,1.463218069,9.191475949
          Singapore,1990,5574.749108,1848.009267,2.687208595,14.35478399
          Singapore,1991,4887.09444,1576.754195,3.171939767,10.81579318
          Singapore,1992,2204.33771,690.8650883,1.328868423,4.238188689
          Singapore,1993,4686.314434,1425.529575,2.098510156,7.749418346
          Singapore,1994,8550.188551,2525.542433,3.339918157,11.67502125
          Singapore,1995,11942.80997,3430.191906,3.483914945,13.71755893
          Singapore,1996,11432.37071,3196.491666,2.924631507,12.01132389
          Singapore,1997,15701.73962,4277.595434,3.218535833,15.81303999
          Singapore,1998,5958.652008,1584.21573,0.843683909,7.009096924
          Singapore,1999,18852.95228,4903.63009,1.72734869,22.21130437
          Singapore,2000,15515.32518,3958.698028,1.107809758,16.45170205
          Singapore,2001,17006.8984,4272.063896,2.054922899,19.39187909
          Singapore,2002,6157.24426,1527.012128,0.980492256,6.793052189
          Singapore,2003,17051.45278,4173.089604,2.90506316,17.76996234
          Singapore,2004,24390.29008,5862.827825,3.276814975,21.6422986
          Singapore,2005,18090.30281,4240.578306,1.844580654,14.42274436
          Singapore,2006,36700.23223,8322.133045,2.50795798,25.25269152
          Singapore,2007,46929.93166,10235.77244,2.375553107,26.46482767
          Singapore,2008,11797.77504,2472.179601,0.658833841,6.22955457
          Singapore,2009,24417.63893,4937.200088,2.038500283,13.31880359
          Singapore,2010,48636.68033,9562.069089,3.71555635,21.83963065
          Singapore,2011,64003.24381,12336.94495,4.198524797,25.14875331
          Sint Maarten (Dutch part),1980,_,_,_,_
          Sint Maarten (Dutch part),1981,_,_,_,_
          Sint Maarten (Dutch part),1982,_,_,_,_
          Sint Maarten (Dutch part),1983,_,_,_,_
          Sint Maarten (Dutch part),1984,_,_,_,_
          Sint Maarten (Dutch part),1985,_,_,_,_
          Sint Maarten (Dutch part),1986,_,_,_,_
          Sint Maarten (Dutch part),1987,_,_,_,_
          Sint Maarten (Dutch part),1988,_,_,_,_
          Sint Maarten (Dutch part),1989,_,_,_,_
          Sint Maarten (Dutch part),1990,_,_,_,_
          Sint Maarten (Dutch part),1991,_,_,_,_
          Sint Maarten (Dutch part),1992,_,_,_,_
          Sint Maarten (Dutch part),1993,_,_,_,_
          Sint Maarten (Dutch part),1994,_,_,_,_
          Sint Maarten (Dutch part),1995,_,_,_,_
          Sint Maarten (Dutch part),1996,_,_,_,_
          Sint Maarten (Dutch part),1997,_,_,_,_
          Sint Maarten (Dutch part),1998,_,_,_,_
          Sint Maarten (Dutch part),1999,_,_,_,_
          Sint Maarten (Dutch part),2000,_,_,_,_
          Sint Maarten (Dutch part),2001,_,_,_,_
          Sint Maarten (Dutch part),2002,_,_,_,_
          Sint Maarten (Dutch part),2003,_,_,_,_
          Sint Maarten (Dutch part),2004,_,_,_,_
          Sint Maarten (Dutch part),2005,_,_,_,_
          Sint Maarten (Dutch part),2006,_,_,_,_
          Sint Maarten (Dutch part),2007,_,_,_,_
          Sint Maarten (Dutch part),2008,_,_,_,_
          Sint Maarten (Dutch part),2009,_,_,_,_
          Sint Maarten (Dutch part),2010,_,_,_,_
          Sint Maarten (Dutch part),2011,-48.48044693,..,-0.003180251,..
          Slovakia,1980,_,_,_,_
          Slovakia,1981,_,_,_,_
          Slovakia,1982,_,_,_,_
          Slovakia,1983,_,_,_,_
          Slovakia,1984,_,_,_,_
          Slovakia,1985,_,_,_,_
          Slovakia,1986,_,_,_,_
          Slovakia,1987,_,_,_,_
          Slovakia,1988,_,_,_,_
          Slovakia,1989,_,_,_,_
          Slovakia,1990,_,_,_,_
          Slovakia,1991,_,_,_,_
          Slovakia,1992,_,_,_,_
          Slovakia,1993,179.1378503,33.57458765,0.08021711,1.327257793
          Slovakia,1994,255.1740064,47.6625162,0.099677369,1.634161292
          Slovakia,1995,2587.149232,481.8775026,0.754714167,13.20833147
          Slovakia,1996,369.7432936,68.71521198,0.094587808,1.747667999
          Slovakia,1997,230.6031021,42.78434034,0.047268925,1.078137193
          Slovakia,1998,706.8293154,130.9780466,0.10007977,3.158693771
          Slovakia,1999,428.5009719,79.33219878,0.039260196,2.093028896
          Slovakia,2000,1932.282254,357.5092817,0.137966888,9.470752566
          Slovakia,2001,1583.81381,292.9167058,0.191370301,7.503196569
          Slovakia,2002,4141.863405,765.8541673,0.659558858,16.93129822
          Slovakia,2003,2159.973839,399.3161701,0.367995649,6.492192871
          Slovakia,2004,3030.455468,560.0195198,0.407139146,7.184982871
          Slovakia,2005,2428.589994,448.4519966,0.247631572,5.070605121
          Slovakia,2006,4692.655561,865.4647685,0.320678706,8.410428407
          Slovakia,2007,3580.761552,659.322168,0.181255095,4.776518554
          Slovakia,2008,4686.821229,861.3415514,0.261730404,4.965136803
          Slovakia,2009,-6.07910336,-1.115029171,-0.000507512,-0.006957576
          Slovakia,2010,526.1633413,96.32952729,0.040195785,0.602963503
          Slovakia,2011,2142.891896,391.6460044,0.140570762,2.228347113
          Slovenia,1980,_,_,_,_
          Slovenia,1981,_,_,_,_
          Slovenia,1982,_,_,_,_
          Slovenia,1983,_,_,_,_
          Slovenia,1984,_,_,_,_
          Slovenia,1985,_,_,_,_
          Slovenia,1986,_,_,_,_
          Slovenia,1987,_,_,_,_
          Slovenia,1988,_,_,_,_
          Slovenia,1989,_,_,_,_
          Slovenia,1990,_,_,_,_
          Slovenia,1991,_,_,_,_
          Slovenia,1992,111,57.10114465,0.066915516,0.847346753
          Slovenia,1993,112.6,57.67792564,0.050421765,0.849404991
          Slovenia,1994,116.2749435,59.33145802,0.04541991,0.772691485
          Slovenia,1995,151.6717482,77.13933605,0.044245154,0.724278871
          Slovenia,1996,173.0593436,87.78107885,0.044272078,0.818274886
          Slovenia,1997,333.145052,168.6165805,0.06828793,1.631431718
          Slovenia,1998,217.8446497,110.0636297,0.030844564,1.001732522
          Slovenia,1999,105.6701855,53.30476098,0.009681733,0.473648989
          Slovenia,2000,137.2814408,69.14527344,0.009802032,0.687030091
          Slovenia,2001,368.9719961,185.563659,0.044582439,1.799953995
          Slovenia,2002,1621.216972,814.1422706,0.258165929,7.007340813
          Slovenia,2003,305.2289499,153.0410002,0.052001984,1.047021833
          Slovenia,2004,825.9147515,413.3792293,0.110960953,2.440807098
          Slovenia,2005,587.5696379,293.4790138,0.059911633,1.645033926
          Slovenia,2006,643.9262314,320.8556823,0.044003534,1.653418364
          Slovenia,2007,1514.292988,752.5016773,0.076652219,3.201173657
          Slovenia,2008,1947.485993,964.9752313,0.108755225,3.566301688
          Slovenia,2009,-652.5033931,-322.3767283,-0.054474077,-1.33019613
          Slovenia,2010,358.9190048,176.8352671,0.027419301,0.765195147
          Slovenia,2011,999.2284755,491.0184684,0.065548014,2.017419788
          Socialist Federative Republic of Yugoslavia,1980,23.6,1.100797561,0.043640401,0.03373409
          Socialist Federative Republic of Yugoslavia,1981,12.6,0.583445295,0.018111191,0.018279301
          Socialist Federative Republic of Yugoslavia,1982,0.3,0.013800628,0.000516714,0.000477498
          Socialist Federative Republic of Yugoslavia,1983,18,0.822951119,0.035808245,0.039018065
          Socialist Federative Republic of Yugoslavia,1984,-8,-0.363492966,-0.014074863,-0.018375079
          Socialist Federative Republic of Yugoslavia,1985,15,0.677120657,0.026849912,0.033908037
          Socialist Federative Republic of Yugoslavia,1986,-28,-1.25508995,-0.032415524,-0.053878842
          Socialist Federative Republic of Yugoslavia,1987,7,0.311481248,0.005122907,0.011633881
          Socialist Federative Republic of Yugoslavia,1988,22.4,0.989863532,0.013656575,0.033197748
          Socialist Federative Republic of Yugoslavia,1989,12,0.527332222,0.006082824,0.015294232
          Socialist Federative Republic of Yugoslavia,1990,71.300003,3.121851599,0.034368898,0.089682893
          Socialist Federative Republic of Yugoslavia,1991,183.900003,8.04092059,0.11935921,0.257801387
          Socialist Federative Republic of Yugoslavia,1992,_,_,_,_
          Socialist Federative Republic of Yugoslavia,1993,_,_,_,_
          Socialist Federative Republic of Yugoslavia,1994,_,_,_,_
          Socialist Federative Republic of Yugoslavia,1995,_,_,_,_
          Socialist Federative Republic of Yugoslavia,1996,_,_,_,_
          Socialist Federative Republic of Yugoslavia,1997,_,_,_,_
          Socialist Federative Republic of Yugoslavia,1998,_,_,_,_
          Socialist Federative Republic of Yugoslavia,1999,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2000,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2001,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2002,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2003,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2004,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2005,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2006,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2007,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2008,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2009,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2010,_,_,_,_
          Socialist Federative Republic of Yugoslavia,2011,_,_,_,_
          Solomon Islands,1980,2.41,10.51322878,0.004456499,1.679163427
          Solomon Islands,1981,0.23,0.970529656,0.000330601,0.142345837
          Solomon Islands,1982,1.03,4.206193313,0.00177405,0.631064677
          Solomon Islands,1983,0.435,1.720319544,0.000865366,0.353340075
          Solomon Islands,1984,1.963,7.524849637,0.00345362,1.127786566
          Solomon Islands,1985,0.675,2.510581637,0.001208246,0.421915365
          Solomon Islands,1986,3.101,11.20242761,0.003590019,2.138768911
          Solomon Islands,1987,10.483,36.81332767,0.007671919,7.172304147
          Solomon Islands,1988,1.681,5.741375129,0.001024853,0.953872075
          Solomon Islands,1989,11.599,38.53334751,0.005879557,6.919695653
          Solomon Islands,1990,10.44,33.7288831,0.005032416,5.016245107
          Solomon Islands,1991,14.513,45.58518207,0.009419577,6.585185818
          Solomon Islands,1992,14.173,43.27250411,0.008544087,5.438338527
          Solomon Islands,1993,23.371,69.35838082,0.010465427,8.266812665
          Solomon Islands,1994,2.096,6.047334239,0.00081875,0.655457204
          Solomon Islands,1995,2.026,5.684560218,0.000591018,0.55558401
          Solomon Islands,1996,5.944,16.2243458,0.001520595,1.474160913
          Solomon Islands,1997,33.872,89.96284305,0.006943068,8.293823988
          Solomon Islands,1998,8.80463,22.75650933,0.001246645,2.456547458
          Solomon Islands,1999,9.9005,24.8989631,0.000907105,2.604677628
          Solomon Islands,2000,13.0283,31.87492049,0.000930234,3.852418221
          Solomon Islands,2001,-9.3133,-22.16228179,-0.001125315,-2.783434726
          Solomon Islands,2002,-0.445791,-1.031668082,-7.10E-05,-0.162799884
          Solomon Islands,2003,-1.80122,-4.053661127,-0.000306875,-0.573166695
          Solomon Islands,2004,5.68069,12.43259746,0.000763196,1.562720886
          Solomon Islands,2005,18.5805,39.54938751,0.001894564,4.326318245
          Solomon Islands,2006,34.09165828,70.58314343,0.002329698,7.235428493
          Solomon Islands,2007,64.43382148,129.7786894,0.003261585,12.48506247
          Solomon Islands,2008,94.9376232,186.0715713,0.005301688,15.60954933
          Solomon Islands,2009,119.7629065,228.5006563,0.009998375,20.03520668
          Solomon Islands,2010,237.8995792,442.0709158,0.018174129,37.04065627
          Solomon Islands,2011,146.3785766,266.9972578,0.009602233,18.37197762
          Somalia,1980,-0.03,-0.004661578,-5.55E-05,-0.005250207
          Somalia,1981,0.11,0.016672429,0.000158114,0.016563755
          Somalia,1982,-0.76,-0.115010262,-0.001309008,-0.104963962
          Somalia,1983,-8.23,-1.262043855,-0.016372325,-1.236543052
          Somalia,1984,-14.94,-2.32721699,-0.026284807,-2.095047239
          Somalia,1985,-0.71,-0.111568718,-0.001270896,-0.088206831
          Somalia,1986,3.06,0.480199763,0.003542554,0.380004633
          Somalia,1987,64.34,10.0115271,0.047086832,7.051039474
          Somalia,1988,-43.39,-6.670692553,-0.026453516,-4.621891308
          Somalia,1989,-41.16,-6.264639943,-0.020864088,-4.231798137
          Somalia,1990,5.59,0.847066083,0.00269456,0.562332739
          Somalia,1991,-0.15,-0.02277877,-9.74E-05,-0.024431957
          Somalia,1992,-0.06,-0.009169573,-3.62E-05,-0.010287104
          Somalia,1993,2,0.307767592,0.000895591,0.200714173
          Somalia,1994,1,0.154220364,0.000390625,0.088785754
          Somalia,1995,1,0.153263822,0.000291717,0.089107277
          Somalia,1996,1.3,0.196121205,0.000332566,0.103156165
          Somalia,1997,1.1,0.162083247,0.000225478,0.074223693
          Somalia,1998,0.04,0.005728246,5.66E-06,0.002076839
          Somalia,1999,-0.81,-0.112607603,-0.000074214,-0.04253235
          Somalia,2000,0.27,0.036491255,1.93E-05,0.013157584
          Somalia,2001,0.04,0.005265292,4.83E-06,0.003070755
          Somalia,2002,0.14,0.017968866,2.23E-05,0.011483202
          Somalia,2003,-0.85,-0.106490202,-0.000144815,-0.056041131
          Somalia,2004,-4.79,-0.586226803,-0.000643533,-0.241372728
          Somalia,2005,24,2.870861817,0.002447164,1.036476773
          Somalia,2006,96,11.23135814,0.006560285,4.016723779
          Somalia,2007,141,16.144743,0.0071373,5.678614579
          Somalia,2008,87,9.750892711,0.00485842,3.346153846
          Somalia,2009,108,11.84230263,0.009016352,5.368600993
          Somalia,2010,112,12.00316541,0.008556141,10.45563974
          Somalia,2011,102,10.6729471,0.00669106,9.522100474
          South Africa,1980,-10.3,-0.354229601,-0.019046446,-0.01278812
          South Africa,1981,65,2.179093017,0.093430747,0.07851272
          South Africa,1982,329.7,10.77057291,0.567868198,0.434131455
          South Africa,1983,70.9,2.257254271,0.141044698,0.083719862
          South Africa,1984,419.5,13.02592967,0.738050631,0.559645981
          South Africa,1985,-448,-13.5825925,-0.801917371,-0.782493769
          South Africa,1986,-49.9,-1.479203993,-0.057769094,-0.076323224
          South Africa,1987,-190.1,-5.515864959,-0.139123511,-0.221618428
          South Africa,1988,161.5,4.588474757,0.098461464,0.175163278
          South Africa,1989,-206.7,-5.747056767,-0.10477665,-0.215398941
          South Africa,1990,-78.4,-2.130787579,-0.037791325,-0.069991289
          South Africa,1991,248.1,6.582486542,0.161027839,0.206362507
          South Africa,1992,3.5,0.090575437,0.002109949,0.002681725
          South Africa,1993,10.1,0.254989411,0.004522734,0.007745044
          South Africa,1994,379.8,9.368054431,0.148359409,0.279721482
          South Africa,1995,1241.3,29.98135374,0.362107714,0.821437805
          South Africa,1996,818.1,19.39740714,0.209286516,0.569184365
          South Africa,1997,3817.169828,89.03361606,0.78244183,2.565058003
          South Africa,1998,561.4766256,12.90269608,0.079499322,0.418090248
          South Africa,1999,1503.237591,34.0581812,0.137729913,1.128695851
          South Africa,2000,887.3416208,19.82426469,0.063357081,0.667788524
          South Africa,2001,6783.921349,149.4598936,0.819692986,5.725843612
          South Africa,2002,1569.155749,34.10066148,0.249875593,1.412370503
          South Africa,2003,733.6660167,15.73331667,0.124994987,0.436136583
          South Africa,2004,798.0259115,16.89778067,0.107214111,0.364240821
          South Africa,2005,6646.926642,139.0780295,0.677754951,2.690501764
          South Africa,2006,-526.7627057,-10.89908429,-0.035997013,-0.201819348
          South Africa,2007,5694.52803,116.5897008,0.288252151,1.989916925
          South Africa,2008,9006.296891,182.6117846,0.502946798,3.271701071
          South Africa,2009,5365.443781,107.8448581,0.447932689,1.897563045
          South Africa,2010,1228.347188,24.50185849,0.093838501,0.337732749
          South Africa,2011,5807.360562,115.0884482,0.380954869,1.42399207
          South Sudan,1980,_,_,_,_
          South Sudan,1981,_,_,_,_
          South Sudan,1982,_,_,_,_
          South Sudan,1983,_,_,_,_
          South Sudan,1984,_,_,_,_
          South Sudan,1985,_,_,_,_
          South Sudan,1986,_,_,_,_
          South Sudan,1987,_,_,_,_
          South Sudan,1988,_,_,_,_
          South Sudan,1989,_,_,_,_
          South Sudan,1990,_,_,_,_
          South Sudan,1991,_,_,_,_
          South Sudan,1992,_,_,_,_
          South Sudan,1993,_,_,_,_
          South Sudan,1994,_,_,_,_
          South Sudan,1995,_,_,_,_
          South Sudan,1996,_,_,_,_
          South Sudan,1997,_,_,_,_
          South Sudan,1998,_,_,_,_
          South Sudan,1999,_,_,_,_
          South Sudan,2000,_,_,_,_
          South Sudan,2001,_,_,_,_
          South Sudan,2002,_,_,_,_
          South Sudan,2003,_,_,_,_
          South Sudan,2004,_,_,_,_
          South Sudan,2005,_,_,_,_
          South Sudan,2006,_,_,_,_
          South Sudan,2007,_,_,_,_
          South Sudan,2008,_,_,_,_
          South Sudan,2009,_,_,_,_
          South Sudan,2010,_,_,_,_
          South Sudan,2011,_,_,_,_
          Spain,1980,1492.7,39.8103006,2.76025533,0.660533596
          Spain,1981,1706.77,45.2034743,2.45330456,0.866700475
          Spain,1982,1782.69,46.93241121,3.070466964,0.936722904
          Spain,1983,1622.39,42.49636124,3.227496569,0.977473091
          Spain,1984,1771.83,46.21376208,3.117283076,1.060319352
          Spain,1985,1967.8,51.14337329,3.522350453,1.120980471
          Spain,1986,3450.6,89.4254033,3.994750237,1.41408542
          Spain,1987,4570.7,118.188226,3.345038564,1.476905983
